Year;Cultivar;Trial Code;Treatment;Dosage;BreviSmart;Corymb No.;F1;F2;F3;F4;F5;F6;F7;Fruitdrop (%)
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;23;12.2;10.5;9.9;9.2;9;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;24;13.8;12.6;12.1;12;0;0;0;75%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;25;13.3;11.5;10.5;10.4;0;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;26;12.2;11;10.3;9;8.7;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;27;12.8;10;10;9.6;8.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;28;13.5;10.8;9.6;9.1;8.5;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;29;11.6;11;10.2;9.6;9.4;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;30;13.1;11;10.5;10.4;9.1;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;31;12.5;11.2;11;10.8;0;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;32;13.1;11.9;10;9.8;7.9;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;33;12.4;10;9;8.5;8;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;34;13.5;12.3;11.8;11.5;11;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;35;11.6;10.4;10.2;9.5;8.9;8.2;0;83%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;36;10.501;10.5;9.8;9;8.9;7.4;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;37;12.9;12.5;11;9.4;9.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;38;8;7.9;7.7;7.6;5.7;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;39;12;10.7;9.7;9.5;9.4;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;40;10.1;9.4;9;8.9;8;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;41;12.5;10.4;9.2;7.9;5;1.3;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;42;12.5;10.2;10.1;9.5;8.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;43;13.7;12.5;11.6;10.5;10.3;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;44;14;12;11.1;10.8;8.4;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;45;12.9;12.4;11.4;10.8;9.9;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;46;12.8;12.3;12.2;10.8;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;47;14.5;12.2;11.5;10.6;9.7;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;48;12.7;12.2;11.2;11;9;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;49;14.3;13.4;13.3;11.9;11.1;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;50;11.9;10.2;9.4;8.8;8.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;51;12.2;10.9;10.8;10.1;8.7;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;52;13.1;11.7;11.5;10.7;10;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;53;12.8;11.5;11.3;9.7;9.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;54;14.1;11.6;11.5;10.5;8.6;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;55;12.7;10.9;10.5;9.5;8.5;0;0;60%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;56;11.7;10.8;10.7;9.4;8.5;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;57;14;12.5;11.6;10.6;9.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;58;14.8;12.1;11.4;11.2;11;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;59;12.5;11.5;11.4;10;9.1;0;0;60%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;60;12.4;10.4;10.3;9.9;9.3;9.2;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;61;13.6;10.9;9.8;8.7;7.8;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;62;13.4;11.2;10.6;10.5;8.3;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;63;12.7;10;9.9;9.8;0;0;0;75%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;64;14.2;11.4;11.3;10.5;8.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;65;11.6;11.4;10.7;10.7;8.2;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;66;13.4;12.4;10.5;7.9;0;0;0;75%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;67;12.2;11;9.5;9.3;8.8;0;0;60%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;68;11.3;11.1;10.2;9.7;8.4;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;69;12.8;11;10.2;9.4;8.8;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;70;10.5;8.6;8.5;8.2;6.9;6;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;71;13.5;12.6;10.9;10.7;8.2;0;0;40%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;72;14;12.5;11.9;11.9;8.5;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;73;12.1;12;10.5;10.1;9.5;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;74;14.5;12.3;10.6;10.3;10.1;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;75;12.6;12.5;11.5;11;10.9;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;76;13.6;11.1;10;9.5;9;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;77;13.4;12.2;10.8;10.8;9.6;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;78;14.5;12;10.6;8.5;0;0;0;75%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;79;13.8;11.5;10.3;10;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;80;15;11.3;11;10.6;9.4;0;0;100%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;81;14.1;12;11.9;11.9;10.9;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;82;11.7;10.5;9.4;9.2;8.4;0;0;40%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;83;13.6;12;11;9.8;9.1;0;0;80%
2022;Golden Delicious;PD2022_B;Brevis;2.2;DarkGreen;84;11.3;10.7;10.4;10.2;8.8;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;1;13.9;11.2;10.8;10.1;9.9;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;2;13.4;11.2;9.9;9.9;9.1;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;3;12.5;11.4;10.2;10.1;10;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;4;13.8;11.9;11.5;11.3;0;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;5;11.5;10.3;10.3;9.5;9.1;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;6;15.1;12.4;11.7;10.8;0;0;0;25%
2022;Golden Delicious;PD2022_B;ACC;400;NA;7;13.9;11.5;11.1;10.2;9.5;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;8;14;11.1;10.6;9.1;8;7.9;0;50%
2022;Golden Delicious;PD2022_B;ACC;400;NA;9;12.5;11.6;10;9.8;9.2;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;10;10.6;9.5;9.3;8.9;7.4;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;11;14;11.9;11;10.9;0;0;0;50%
2022;Golden Delicious;PD2022_B;ACC;400;NA;12;12.4;11.1;9.7;9.5;9;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;13;13.2;10.6;9.9;9.5;8.1;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;14;12.3;10.7;10;9.2;8.7;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;15;13;11.5;10.4;10.1;9.9;8.5;0;67%
2022;Golden Delicious;PD2022_B;ACC;400;NA;16;14;10.5;10.1;9.8;0;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;17;15.5;12.3;11.4;10.2;0;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;18;14.8;12.7;12;9.2;0;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;19;15.2;12.3;12.1;11.6;10.3;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;20;13;10.6;10;9.2;8.3;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;21;14;13.8;12.5;11.9;11.5;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;22;14.3;11.6;11.1;11;10.2;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;23;13.3;11.6;11.6;9.8;7.5;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;24;13.3;9.8;9.6;9.2;8.5;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;25;14.8;12.5;12.3;12.1;9.6;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;26;13.7;11.9;10.2;10;9.9;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;27;12;11;10.4;9.5;8.5;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;28;13;12;10.4;10.4;9.6;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;29;13.2;10.3;9.8;9.2;9.1;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;30;10.8;9.7;9.4;8.7;8.7;8.5;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;31;13.1;11.6;11.3;9.9;8.8;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;32;14;12.3;12;11.5;10.5;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;33;12.8;10.4;10.4;9.4;9.3;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;34;13.4;11.5;10.7;9.9;9.3;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;35;11.3;10.3;10.1;9.7;8.7;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;36;11.9;8.6;8.5;8.2;7.5;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;37;13.2;9.7;9.7;7.9;6.5;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;38;9.6;9;8.4;7.7;7.3;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;39;14.1;11.5;10.5;9.6;9.5;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;40;10.4;9.7;8.5;8.2;8;7.7;0;83%
2022;Golden Delicious;PD2022_B;ACC;400;NA;41;11.8;9.6;8.7;8.1;7.8;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;42;12.4;10.7;10.3;10;9.3;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;43;13.4;12;10.7;10;8.7;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;44;12.5;10;9.8;9.8;9;7.5;0;50%
2022;Golden Delicious;PD2022_B;ACC;400;NA;45;14.5;12.6;11.5;11;7.8;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;46;12.2;11.5;10.7;10.5;9.6;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;47;11.4;10;8.6;8.4;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;48;13.8;11.2;10.6;10.1;9;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;49;13.5;10.7;10.6;9.3;8.4;0;0;80%
2022;Golden Delicious;PD2022_B;ACC;400;NA;50;12.8;10.6;10;10;10;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;51;13.3;12.3;10.2;10.2;9.8;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;52;10.4;9.2;9.1;8.8;7.2;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;53;10.5;9.3;9.3;9.3;7.9;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;54;11.2;8;8;7.9;7.6;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;55;11.4;10.2;9.2;9;8.7;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;56;11;9.6;9.3;9;7.9;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;57;12.5;10.6;10.3;10;8;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;58;14.1;10.9;10.2;10.2;7.2;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;59;13.4;11.5;10.7;10.6;10.4;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;60;13.7;11.4;10.7;10.7;10.4;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;61;13;12;9.7;9.6;9.3;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;62;13.7;12.4;11;11;9;4.4;0;33%
2022;Golden Delicious;PD2022_B;ACC;400;NA;63;12.5;10;10;9.8;7.9;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;64;12.2;11.6;11;9.9;8.7;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;65;12.8;10.3;9.8;8.1;7.8;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;66;13.6;11.8;11;10.4;6.2;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;67;14.8;11.4;11.2;8;1.2;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;68;13.7;12.5;11.4;8.7;0;0;0;75%
2022;Golden Delicious;PD2022_B;ACC;400;NA;69;13.5;13.2;11;10.5;10;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;70;10.4;10;9.1;8.7;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;71;13.6;12.2;12;11.4;9.8;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;72;12.9;10.8;10.7;10.1;8.6;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;73;13.5;11.1;10.7;10.5;0;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;74;13.8;12.3;11.8;11.8;11.2;0;0;0%
2022;Golden Delicious;PD2022_B;ACC;400;NA;75;12.7;10.3;10.1;9.2;4.4;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;76;11.3;9.9;9.5;9.1;9.1;7.6;0;50%
2022;Golden Delicious;PD2022_B;ACC;400;NA;77;12.8;12.3;11.1;9.5;8.4;0;0;20%
2022;Golden Delicious;PD2022_B;ACC;400;NA;78;13.5;12;11.4;9.8;8.2;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;79;13.8;10.4;10;8.5;7.7;0;0;100%
2022;Golden Delicious;PD2022_B;ACC;400;NA;80;12;11.4;11.1;10.5;0;0;0;25%
2022;Golden Delicious;PD2022_B;ACC;400;NA;81;13.5;11.8;11;9.5;0;0;0;25%
2022;Golden Delicious;PD2022_B;ACC;400;NA;82;12.1;11.5;10.4;9.4;9.1;0;0;60%
2022;Golden Delicious;PD2022_B;ACC;400;NA;83;12.1;11;10.9;8.8;8.5;0;0;40%
2022;Golden Delicious;PD2022_B;ACC;400;NA;84;13.9;11.1;9.5;9.5;8.4;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;1;13.2;11.6;11;10.1;10.1;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;2;14;11.2;11.1;10.6;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;3;14.2;11.6;10.7;10.4;10.2;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;4;12.9;10.7;10.5;10;8.9;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;5;12.2;10.7;10.5;9.4;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;6;14.7;13.4;13;12;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;7;14.1;12.9;11.7;11.5;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;8;15.1;14.3;13.4;13;11.9;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;9;14.5;12.5;12.2;12;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;10;13.5;10;9;8.9;0;0;0;75%
2022;Golden Delicious;PD2022_B;BA;NA;NA;11;11.6;10.5;9.5;8.3;7.8;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;12;11.3;10.4;10.4;10.1;8;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;13;14.4;10.7;10.6;9.6;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;14;14.6;11.9;11.9;11.4;9.1;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;15;11.4;9.5;9.4;9.4;8.5;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;16;11.9;10.6;10.6;10.4;10.4;8.6;0;17%
2022;Golden Delicious;PD2022_B;BA;NA;NA;17;13;10.9;10.4;10.2;8.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;18;12.5;12;11.3;9.5;8.9;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;19;13.7;12.1;11.2;9.2;9.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;20;14.2;12.9;11;9.7;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;21;14.4;12.6;12;11.7;9.6;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;22;12.6;9.3;8.2;8.1;7.9;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;23;13.7;10.9;10.7;10.7;8.4;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;24;14.4;11.9;11.1;9;8.9;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;25;13.3;12;11.7;1.7;0;0;0;25%
2022;Golden Delicious;PD2022_B;BA;NA;NA;26;12.9;11.2;11;10.6;8.5;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;27;13.9;11.6;11;9.4;9;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;28;12.6;10.8;10.4;10.4;8.1;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;29;10.9;9.6;9.4;8.2;6;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;30;11.2;9.9;9.7;9.6;9.1;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;31;9.6;9.5;9.1;9;8.8;7;0;17%
2022;Golden Delicious;PD2022_B;BA;NA;NA;32;14.2;12.7;12.6;11.7;10.6;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;33;10.9;10.6;10.3;10.2;9.4;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;34;13.1;11;10.6;10.4;10.3;8.5;0;83%
2022;Golden Delicious;PD2022_B;BA;NA;NA;35;12.6;11.2;10.7;10.4;0;0;0;75%
2022;Golden Delicious;PD2022_B;BA;NA;NA;36;12.3;10.6;9.8;8.8;8.5;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;37;13.8;11.1;9.9;8.4;8.4;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;38;12.4;10.5;10.4;9.4;9.2;8.5;0;50%
2022;Golden Delicious;PD2022_B;BA;NA;NA;39;12.9;11.4;10.7;10.4;9;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;40;10.3;9.8;9.3;8.9;8.6;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;41;11.6;11;10;9.8;7.5;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;42;13.5;12.5;11.8;10.8;9.6;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;43;12.6;11.5;10.5;10;9.6;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;44;13;10.1;10;9.9;8.3;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;45;13.6;13.2;12.6;12.6;11.5;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;46;10.7;10.1;9.9;9.4;7.4;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;47;14.5;12.6;11.2;11.2;11.1;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;48;13.5;11;11;10.5;8.1;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;49;12.1;11.1;10;9.5;8.7;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;50;17.6;13.9;12.2;10.9;10.3;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;51;12.1;11.2;10.2;9.8;0;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;52;12.2;10.6;10.2;10.1;9;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;53;13.9;13.3;11.4;10.6;10.2;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;54;12.1;9.5;9.1;8.4;8.3;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;55;12.6;10.8;9.3;8.7;8.2;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;56;12.8;11.8;11.4;10.4;9.3;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;57;14.8;12.6;12;11;10.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;58;12.7;12;10.3;10.1;8.3;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;59;12;10.1;9.8;9.2;8.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;60;11.3;9.5;8.7;8.5;7.8;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;61;14.6;11;10.5;10.3;9.9;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;62;14.3;12.3;11.5;11.5;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;63;13.2;11;10.7;10.4;9.5;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;64;14.8;11.5;11.4;10.2;8.5;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;65;12.5;10.8;10.5;10.2;7.9;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;66;12.6;12;10.9;10;9.2;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;67;12.7;12;10.3;10.2;9;0;0;80%
2022;Golden Delicious;PD2022_B;BA;NA;NA;68;11.9;9.6;9.4;9.1;8.4;7.4;0;83%
2022;Golden Delicious;PD2022_B;BA;NA;NA;69;12.4;11.1;11;10;8.4;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;70;13.4;10.9;10.5;9.3;7.4;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;71;13.4;11;10.8;10.2;8;0;0;20%
2022;Golden Delicious;PD2022_B;BA;NA;NA;72;12.7;11.3;11.3;10;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;73;14;13.9;12.2;11.5;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;74;15.1;12.2;12.2;11;8.1;0;0;100%
2022;Golden Delicious;PD2022_B;BA;NA;NA;75;14.5;12;11;10;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;76;14.3;12.6;11.8;10.7;7.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;77;10.8;9.6;9.1;8.2;7.2;0;0;40%
2022;Golden Delicious;PD2022_B;BA;NA;NA;78;13;11;10.5;8;0;0;0;50%
2022;Golden Delicious;PD2022_B;BA;NA;NA;79;14.4;11.8;10.2;8.8;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;80;15.1;11;10.5;9.9;7.8;0;0;60%
2022;Golden Delicious;PD2022_B;BA;NA;NA;81;14.6;13.1;11.5;10.5;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;82;13;11.9;11.1;10.4;9.8;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;83;12.9;11.1;10.7;9.2;0;0;0;0%
2022;Golden Delicious;PD2022_B;BA;NA;NA;84;14;11.2;11;11;8.2;0;0;20%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;1;18.7;13.2;9.3;8.4;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;2;13.41;13.4;12;9.7;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;3;17.2;15.5;15.1;11.1;0;0;0;50%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;4;11.9;10.5;10;9.7;0;0;0;100%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;5;18;16.3;15;12.4;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;6;17.7;17.3;12.4;11.5;11.2;10.9;0;67%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;7;18.1;13.6;12.9;11.4;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;8;17;15.9;12.6;0;0;0;0;100%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;9;17.9;13.5;11.3;11.3;9.3;0;0;80%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;10;18.4;16.6;15.5;10.7;0;0;0;50%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;11;18.8;17.6;16.5;13.4;13.3;12.3;0;100%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;12;17.6;16.8;11.9;11;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;13;17.1;14.5;13.8;13.7;7.8;0;0;60%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;14;17.1;14.5;13.8;13.7;7.8;0;0;100%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;15;18.3;13.9;13;10;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;16;15.7;14;12.9;9.5;0;0;0;75%
2022;Golden Delicious;TK2022;Brevis;1.1;LightGreen;17;12.6;11.9;0;0;0;0;0;0%
